geoID,geo_trip,date,sum.Light,percent,light,percentage_night,dur_hours,wetdry
47001,47001001,2002-07-17,45,0.79,TRUE,NA,NA,FALSE
47001,47001001,2002-07-18,106,1.86,TRUE,NA,NA,FALSE
47001,47001001,2002-07-24,90,1.58,TRUE,NA,NA,FALSE
47001,47001001,2002-07-25,222,3.89,TRUE,100,51.5,FALSE
47001,47001001,2002-07-26,58,1.02,TRUE,NA,NA,FALSE
47001,47001001,2002-07-27,NA,NA,FALSE,86.5368202877347,28,TRUE
47001,47001001,2002-07-28,27,0.47,TRUE,NA,NA,FALSE
47001,47001001,2002-07-30,25,0.44,TRUE,100,26.67,TRUE
47001,47001001,2002-07-31,NA,NA,FALSE,77.96946068875893,6.83,TRUE
47001,47001001,2002-08-02,NA,NA,FALSE,95.95347473365264,8.67,TRUE
47001,47001001,2002-08-03,NA,NA,FALSE,99.82327442480828,8.67,TRUE
47001,47001001,2002-08-04,NA,NA,FALSE,98.08303468794374,8.33,TRUE
47001,47001001,2002-08-08,NA,NA,FALSE,97.29434723646348,8.5,TRUE
47001,47001001,2002-08-09,NA,NA,FALSE,97.03254311055426,8.83,TRUE
47001,47001001,2002-08-10,NA,NA,FALSE,99.65261695229272,8.67,TRUE
47001,47001001,2002-08-11,NA,NA,FALSE,86.80513133781307,7.67,TRUE
47001,47001001,2002-08-13,NA,NA,FALSE,81.90622936385648,7.5,TRUE
47001,47001001,2002-08-17,NA,NA,FALSE,88.22337679312486,7.67,TRUE
47001,47001001,2002-08-24,NA,NA,FALSE,98.45066422643652,8.83,TRUE
47001,47001001,2002-08-25,NA,NA,FALSE,94.76962508195744,9,TRUE
47001,47001001,2002-09-01,NA,NA,FALSE,82.0531084392273,8.17,TRUE
47001,47001001,2002-09-04,NA,NA,FALSE,91.47092038396386,9.17,TRUE
47001,47001001,2002-09-09,NA,NA,FALSE,85.17271133131071,8.67,TRUE
47001,47001001,2002-09-11,NA,NA,FALSE,78.0746442217177,8,TRUE
47001,47001001,2002-09-18,NA,NA,FALSE,91.4706522922792,9.5,TRUE
47001,47001001,2002-09-23,NA,NA,FALSE,75.96918020420809,8,TRUE
47001,47001001,2003-03-08,NA,NA,FALSE,100,35,TRUE
47001,47001001,2003-03-09,23,0.4,TRUE,NA,NA,FALSE
47001,47001001,2003-03-10,NA,NA,FALSE,100,10.83,TRUE
47001,47001001,2003-03-11,NA,NA,FALSE,100,58.5,TRUE
47001,47001001,2003-03-12,93,1.63,TRUE,NA,NA,FALSE
47001,47001001,2003-03-13,86,1.51,TRUE,NA,NA,FALSE
47001,47001001,2003-03-14,NA,NA,FALSE,98.57072852009148,10.67,TRUE
47001,47001001,2003-03-15,NA,NA,FALSE,100,35,TRUE
47001,47001001,2003-03-16,10,0.18,TRUE,NA,NA,FALSE
47001,47001001,2003-03-18,NA,NA,FALSE,87.07688980209798,9.17,TRUE
47001,47001001,2003-03-19,NA,NA,FALSE,100,33.67,TRUE
47001,47001001,2003-03-20,5,0.09,TRUE,NA,NA,FALSE
47001,47001001,2003-03-22,NA,NA,FALSE,100,58,TRUE
47001,47001001,2003-03-23,0,0,TRUE,NA,NA,FALSE
47001,47001001,2003-03-24,59,1.03,TRUE,NA,NA,FALSE
47001,47001001,2003-03-25,NA,NA,FALSE,92.99572421165152,9.83,TRUE
47001,47001001,2003-03-26,NA,NA,FALSE,98.8234038579547,10.67,TRUE
47001,47001001,2003-03-27,NA,NA,FALSE,92.69864947657229,9.83,TRUE
47001,47001001,2003-03-28,NA,NA,FALSE,94.14643227573734,10,TRUE
47001,47001001,2003-04-01,NA,NA,FALSE,90.38985066737148,9.67,TRUE
47001,47001001,2003-04-02,NA,NA,FALSE,90.2514976380862,9.67,TRUE
47001,47001001,2003-04-03,NA,NA,FALSE,93.83382961342856,33.67,TRUE
47001,47001001,2003-04-04,0,0,TRUE,NA,NA,FALSE
47001,47001001,2003-04-05,NA,NA,FALSE,96.15627134675005,10.33,TRUE
47001,47001001,2003-04-06,NA,NA,FALSE,94.44094653444569,10.17,TRUE
47001,47001001,2003-04-07,NA,NA,FALSE,86.44853692400389,9.33,TRUE
47001,47001001,2003-04-08,NA,NA,FALSE,86.32641850001308,9.33,TRUE
47001,47001001,2003-04-09,NA,NA,FALSE,87.76709680789926,9.5,TRUE
47001,47001001,2003-04-10,NA,NA,FALSE,89.21351245598017,9.67,TRUE
