Ring,Species,Colony,geoID,geo_trip,Producer,start_year,end_year,tol_sep,tol_mar,Date_Time,lon,lat
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-20T20:31:00Z,-17.007750774388064,24.097163213211935
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-21T06:01:48Z,-17.024596478417642,24.250593499006147
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-21T20:21:22Z,-16.32249742554652,22.977048966005412
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-22T06:02:11Z,-15.82896564442806,22.02108566456687
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-22T20:11:21Z,-15.693033648078961,19.399170681286062
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-23T06:10:33Z,-17.63170861568964,21.560070487911794
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-23T20:40:58Z,-19.194448110204515,27.12717299307434
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-24T06:02:19Z,-16.282682586394543,27.056959661062447
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-24T20:37:19Z,-16.769581001595295,27.615531651791663
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-26T14:30:36Z,-15.78861,27.84444
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-26T18:36:18Z,-15.78861,27.84444
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-27T17:35:17Z,-15.78861,27.84444
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-27T19:11:17Z,-15.78861,27.84444
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-28T06:06:57Z,-15.89509426614349,26.947011390374534
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-28T20:37:16Z,-16.290981389248227,27.061144824678838
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-29T06:11:41Z,-16.77595735054115,27.637995148897858
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-29T20:31:15Z,-16.787124086937606,27.685055344096575
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-30T06:12:15Z,-18.764669205744223,24.848218355700915
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-30T20:29:59Z,-18.608197948008247,24.96783436225372
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-31T06:11:20Z,-15.616833676444086,28.733867702196047
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-07-31T20:36:14Z,-16.291124834739055,27.0612179737335
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-01T05:56:53Z,-15.319486602497438,27.044919810011983
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-01T20:47:12Z,-16.594415699538413,28.395675124960732
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-02T06:02:42Z,-15.783897974374037,26.942002143951502
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-02T20:31:12Z,-16.365718058311227,28.588018288644196
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-03T06:01:14Z,-15.185783132911407,28.571803151778152
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-03T20:40:31Z,-16.58865022059459,27.291209058457056
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-04T06:10:46Z,-16.720860566327815,27.49029093596984
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-04T20:26:10Z,-15.290865643676565,27.058800065388187
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-05T06:06:50Z,-17.365898203268554,26.44240655901297
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-05T20:21:09Z,-18.10744515163386,23.353758246484645
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-06T06:21:49Z,-19.064369605378133,22.14530750656206
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-06T20:24:28Z,-19.686091913695194,22.04196953544523
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-07T06:26:48Z,-16.781386311765893,27.65934183807113
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-07T20:31:07Z,-15.212143162994378,28.58840905186089
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-08T06:10:07Z,-16.294304407591806,27.0628464789123
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-08T20:29:07Z,-16.64383520615842,27.36082344239926
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-09T06:04:06Z,-16.50845195416038,28.482618806633347
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-09T20:34:26Z,-16.5317695600735,28.461201406222326
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-10T04:07:25Z,-15.78861,27.84444
